Specimen Collection Date,Age Group,New Confirmed Cases,Cumulative Confirmed Cases,Last Updated at
2020/09/04,30-39,17,2422,12/05/2020 02:15:01 PM
2020/09/05,30-39,10,2432,12/05/2020 02:15:01 PM
2020/09/06,30-39,8,2440,12/05/2020 02:15:01 PM
2020/09/07,30-39,12,2452,12/05/2020 02:15:01 PM
2020/09/08,30-39,14,2466,12/05/2020 02:15:01 PM
2020/09/09,30-39,15,2481,12/05/2020 02:15:01 PM
2020/09/10,30-39,7,2488,12/05/2020 02:15:01 PM
2020/09/11,30-39,13,2501,12/05/2020 02:15:01 PM
2020/09/12,30-39,6,2507,12/05/2020 02:15:01 PM
2020/09/13,30-39,5,2512,12/05/2020 02:15:01 PM
2020/09/14,30-39,21,2533,12/05/2020 02:15:01 PM
2020/09/15,30-39,14,2547,12/05/2020 02:15:01 PM
2020/09/16,30-39,12,2559,12/05/2020 02:15:01 PM
2020/09/17,30-39,14,2573,12/05/2020 02:15:01 PM
2020/09/18,30-39,15,2588,12/05/2020 02:15:01 PM
2020/09/19,30-39,5,2593,12/05/2020 02:15:01 PM
2020/09/20,30-39,5,2598,12/05/2020 02:15:01 PM
2020/09/21,30-39,12,2610,12/05/2020 02:15:01 PM
2020/09/22,30-39,15,2625,12/05/2020 02:15:01 PM
2020/09/23,30-39,15,2640,12/05/2020 02:15:01 PM
2020/09/24,30-39,10,2650,12/05/2020 02:15:01 PM
2020/09/25,30-39,8,2658,12/05/2020 02:15:01 PM
2020/09/26,30-39,4,2662,12/05/2020 02:15:01 PM
2020/09/27,30-39,9,2671,12/05/2020 02:15:01 PM
2020/09/28,30-39,12,2683,12/05/2020 02:15:01 PM
2020/09/29,30-39,15,2698,12/05/2020 02:15:01 PM
2020/09/30,30-39,8,2706,12/05/2020 02:15:01 PM
2020/10/01,30-39,11,2717,12/05/2020 02:15:01 PM
2020/10/02,30-39,8,2725,12/05/2020 02:15:01 PM
2020/10/03,30-39,7,2732,12/05/2020 02:15:01 PM
2020/10/04,30-39,3,2735,12/05/2020 02:15:01 PM
2020/10/05,30-39,4,2739,12/05/2020 02:15:01 PM
2020/10/06,30-39,14,2753,12/05/2020 02:15:01 PM
2020/10/07,30-39,14,2767,12/05/2020 02:15:01 PM
2020/10/08,30-39,8,2775,12/05/2020 02:15:01 PM
2020/10/09,30-39,9,2784,12/05/2020 02:15:01 PM
2020/10/10,30-39,4,2788,12/05/2020 02:15:01 PM
2020/10/11,30-39,7,2795,12/05/2020 02:15:01 PM
2020/10/12,30-39,10,2805,12/05/2020 02:15:01 PM
2020/10/13,30-39,8,2813,12/05/2020 02:15:01 PM
2020/10/14,30-39,6,2819,12/05/2020 02:15:01 PM
2020/10/15,30-39,12,2831,12/05/2020 02:15:01 PM
2020/10/16,30-39,9,2840,12/05/2020 02:15:01 PM
2020/10/17,30-39,6,2846,12/05/2020 02:15:01 PM
2020/10/18,30-39,3,2849,12/05/2020 02:15:01 PM
2020/10/19,30-39,10,2859,12/05/2020 02:15:01 PM
2020/10/20,30-39,12,2871,12/05/2020 02:15:01 PM
2020/10/21,30-39,9,2880,12/05/2020 02:15:01 PM
2020/10/22,30-39,15,2895,12/05/2020 02:15:01 PM
2020/10/23,30-39,13,2908,12/05/2020 02:15:01 PM
2020/10/24,30-39,5,2913,12/05/2020 02:15:01 PM
2020/10/25,30-39,6,2919,12/05/2020 02:15:01 PM
2020/10/26,30-39,14,2933,12/05/2020 02:15:01 PM
2020/10/27,30-39,17,2950,12/05/2020 02:15:01 PM
2020/10/28,30-39,18,2968,12/05/2020 02:15:01 PM
2020/10/29,30-39,17,2985,12/05/2020 02:15:01 PM
2020/10/30,30-39,13,2998,12/05/2020 02:15:01 PM
2020/10/31,30-39,17,3015,12/05/2020 02:15:01 PM
2020/11/01,30-39,7,3022,12/05/2020 02:15:01 PM
2020/11/02,30-39,20,3042,12/05/2020 02:15:01 PM
2020/11/03,30-39,36,3078,12/05/2020 02:15:01 PM
2020/11/04,30-39,34,3112,12/05/2020 02:15:01 PM
2020/11/05,30-39,32,3144,12/05/2020 02:15:01 PM
2020/11/06,30-39,22,3166,12/05/2020 02:15:01 PM
2020/11/07,30-39,14,3180,12/05/2020 02:15:01 PM
2020/11/08,30-39,10,3190,12/05/2020 02:15:01 PM
2020/11/09,30-39,37,3227,12/05/2020 02:15:01 PM
2020/11/10,30-39,28,3255,12/05/2020 02:15:01 PM
2020/11/11,30-39,31,3286,12/05/2020 02:15:01 PM
2020/11/12,30-39,35,3321,12/05/2020 02:15:01 PM
2020/11/13,30-39,23,3344,12/05/2020 02:15:01 PM
2020/11/14,30-39,24,3368,12/05/2020 02:15:01 PM
2020/11/15,30-39,12,3380,12/05/2020 02:15:01 PM
2020/11/16,30-39,55,3435,12/05/2020 02:15:01 PM
2020/11/17,30-39,32,3467,12/05/2020 02:15:01 PM
2020/11/18,30-39,47,3514,12/05/2020 02:15:01 PM
2020/11/19,30-39,48,3562,12/05/2020 02:15:01 PM
2020/11/20,30-39,45,3607,12/05/2020 02:15:01 PM
2020/11/21,30-39,16,3623,12/05/2020 02:15:01 PM
2020/11/22,30-39,23,3646,12/05/2020 02:15:01 PM
2020/11/23,30-39,34,3680,12/05/2020 02:15:01 PM
2020/11/24,30-39,45,3725,12/05/2020 02:15:01 PM
2020/11/25,30-39,34,3759,12/05/2020 02:15:01 PM
2020/11/26,30-39,6,3765,12/05/2020 02:15:01 PM
2020/11/27,30-39,31,3796,12/05/2020 02:15:01 PM
2020/11/28,30-39,25,3821,12/05/2020 02:15:01 PM
2020/11/29,30-39,28,3849,12/05/2020 02:15:01 PM
2020/11/30,30-39,56,3905,12/05/2020 02:15:01 PM
2020/12/01,30-39,83,3988,12/05/2020 02:15:01 PM
2020/12/02,30-39,41,4029,12/05/2020 02:15:01 PM
2020/12/03,30-39,29,4058,12/05/2020 02:15:01 PM
2020/12/04,30-39,0,4058,12/05/2020 02:15:01 PM
2020/04/18,5-10,1,5,12/05/2020 02:15:01 PM
2020/04/19,5-10,0,5,12/05/2020 02:15:01 PM
2020/04/20,5-10,1,6,12/05/2020 02:15:01 PM
2020/04/21,5-10,0,6,12/05/2020 02:15:01 PM
2020/04/22,5-10,1,7,12/05/2020 02:15:01 PM
2020/04/23,5-10,0,7,12/05/2020 02:15:01 PM
2020/04/24,5-10,1,8,12/05/2020 02:15:01 PM
2020/04/25,5-10,1,9,12/05/2020 02:15:01 PM
2020/04/26,5-10,1,10,12/05/2020 02:15:01 PM
2020/04/27,5-10,0,10,12/05/2020 02:15:01 PM
2020/04/28,5-10,5,15,12/05/2020 02:15:01 PM
2020/04/29,5-10,2,17,12/05/2020 02:15:01 PM
2020/04/30,5-10,0,17,12/05/2020 02:15:01 PM
2020/05/01,5-10,1,18,12/05/2020 02:15:01 PM
2020/05/02,5-10,1,19,12/05/2020 02:15:01 PM
2020/05/03,5-10,0,19,12/05/2020 02:15:01 PM
2020/05/04,5-10,2,21,12/05/2020 02:15:01 PM
2020/05/05,5-10,0,21,12/05/2020 02:15:01 PM
2020/05/06,5-10,1,22,12/05/2020 02:15:01 PM
2020/05/07,5-10,1,23,12/05/2020 02:15:01 PM
2020/05/08,5-10,1,24,12/05/2020 02:15:01 PM
2020/05/09,5-10,0,24,12/05/2020 02:15:01 PM
2020/05/10,5-10,0,24,12/05/2020 02:15:01 PM
2020/05/11,5-10,0,24,12/05/2020 02:15:01 PM
2020/05/12,5-10,2,26,12/05/2020 02:15:01 PM
2020/05/13,5-10,0,26,12/05/2020 02:15:01 PM
2020/05/14,5-10,2,28,12/05/2020 02:15:01 PM
2020/05/15,5-10,3,31,12/05/2020 02:15:01 PM
2020/05/16,5-10,0,31,12/05/2020 02:15:01 PM
2020/05/17,5-10,0,31,12/05/2020 02:15:01 PM
2020/05/18,5-10,1,32,12/05/2020 02:15:01 PM
2020/05/19,5-10,3,35,12/05/2020 02:15:01 PM
2020/05/20,5-10,4,39,12/05/2020 02:15:01 PM
2020/05/21,5-10,3,42,12/05/2020 02:15:01 PM
2020/05/22,5-10,3,45,12/05/2020 02:15:01 PM
2020/05/23,5-10,2,47,12/05/2020 02:15:01 PM
2020/05/24,5-10,0,47,12/05/2020 02:15:01 PM
2020/05/25,5-10,0,47,12/05/2020 02:15:01 PM
2020/05/26,5-10,4,51,12/05/2020 02:15:01 PM
2020/05/27,5-10,4,55,12/05/2020 02:15:01 PM
2020/05/28,5-10,0,55,12/05/2020 02:15:01 PM
2020/05/29,5-10,0,55,12/05/2020 02:15:01 PM
2020/05/30,5-10,0,55,12/05/2020 02:15:01 PM
2020/05/31,5-10,2,57,12/05/2020 02:15:01 PM
2020/06/01,5-10,0,57,12/05/2020 02:15:01 PM
2020/06/02,5-10,3,60,12/05/2020 02:15:01 PM
2020/06/03,5-10,0,60,12/05/2020 02:15:01 PM
2020/06/04,5-10,2,62,12/05/2020 02:15:01 PM
2020/06/05,5-10,1,63,12/05/2020 02:15:01 PM
2020/06/06,5-10,2,65,12/05/2020 02:15:01 PM
2020/06/07,5-10,1,66,12/05/2020 02:15:01 PM
2020/06/08,5-10,1,67,12/05/2020 02:15:01 PM
2020/06/09,5-10,1,68,12/05/2020 02:15:01 PM
2020/06/10,5-10,1,69,12/05/2020 02:15:01 PM
2020/06/11,5-10,0,69,12/05/2020 02:15:01 PM
2020/06/12,5-10,1,70,12/05/2020 02:15:01 PM
2020/06/13,5-10,1,71,12/05/2020 02:15:01 PM
2020/06/14,5-10,1,72,12/05/2020 02:15:01 PM
2020/06/15,5-10,3,75,12/05/2020 02:15:01 PM
2020/06/16,5-10,4,79,12/05/2020 02:15:01 PM
2020/06/17,5-10,2,81,12/05/2020 02:15:01 PM
2020/06/18,5-10,0,81,12/05/2020 02:15:01 PM
2020/06/19,5-10,2,83,12/05/2020 02:15:01 PM
2020/06/20,5-10,0,83,12/05/2020 02:15:01 PM
2020/06/21,5-10,0,83,12/05/2020 02:15:01 PM
2020/06/22,5-10,3,86,12/05/2020 02:15:01 PM
2020/06/23,5-10,6,92,12/05/2020 02:15:01 PM
2020/06/24,5-10,2,94,12/05/2020 02:15:01 PM
2020/06/25,5-10,1,95,12/05/2020 02:15:01 PM
2020/06/26,5-10,0,95,12/05/2020 02:15:01 PM
2020/06/27,5-10,1,96,12/05/2020 02:15:01 PM
2020/06/28,5-10,3,99,12/05/2020 02:15:01 PM
2020/06/29,5-10,0,99,12/05/2020 02:15:01 PM
2020/06/30,5-10,5,104,12/05/2020 02:15:01 PM
2020/07/01,5-10,2,106,12/05/2020 02:15:01 PM
2020/07/02,5-10,2,108,12/05/2020 02:15:01 PM
2020/07/03,5-10,2,110,12/05/2020 02:15:01 PM
2020/07/04,5-10,0,110,12/05/2020 02:15:01 PM
2020/07/05,5-10,2,112,12/05/2020 02:15:01 PM
2020/07/06,5-10,1,113,12/05/2020 02:15:01 PM
2020/07/07,5-10,2,115,12/05/2020 02:15:01 PM
2020/07/08,5-10,4,119,12/05/2020 02:15:01 PM
2020/07/09,5-10,3,122,12/05/2020 02:15:01 PM
2020/07/10,5-10,3,125,12/05/2020 02:15:01 PM
2020/07/11,5-10,2,127,12/05/2020 02:15:01 PM
2020/07/12,5-10,2,129,12/05/2020 02:15:01 PM
2020/07/13,5-10,13,142,12/05/2020 02:15:01 PM
2020/07/14,5-10,8,150,12/05/2020 02:15:01 PM
2020/07/15,5-10,6,156,12/05/2020 02:15:01 PM
2020/07/16,5-10,4,160,12/05/2020 02:15:01 PM
2020/07/17,5-10,11,171,12/05/2020 02:15:01 PM
2020/07/18,5-10,6,177,12/05/2020 02:15:01 PM
2020/07/19,5-10,1,178,12/05/2020 02:15:01 PM
2020/07/20,5-10,4,182,12/05/2020 02:15:01 PM
2020/07/21,5-10,10,192,12/05/2020 02:15:01 PM
2020/07/22,5-10,2,194,12/05/2020 02:15:01 PM
2020/07/23,5-10,2,196,12/05/2020 02:15:01 PM
2020/07/24,5-10,2,198,12/05/2020 02:15:01 PM
2020/07/25,5-10,6,204,12/05/2020 02:15:01 PM
2020/07/26,5-10,3,207,12/05/2020 02:15:01 PM
2020/07/27,5-10,7,214,12/05/2020 02:15:01 PM
2020/07/28,5-10,1,215,12/05/2020 02:15:01 PM
2020/07/29,5-10,4,219,12/05/2020 02:15:01 PM
2020/07/30,5-10,6,225,12/05/2020 02:15:01 PM
2020/07/31,5-10,3,228,12/05/2020 02:15:01 PM
2020/08/01,5-10,2,230,12/05/2020 02:15:01 PM
2020/08/02,5-10,5,235,12/05/2020 02:15:01 PM
2020/08/03,5-10,2,237,12/05/2020 02:15:01 PM
2020/08/04,5-10,2,239,12/05/2020 02:15:01 PM
2020/08/05,5-10,6,245,12/05/2020 02:15:01 PM
2020/08/06,5-10,5,250,12/05/2020 02:15:01 PM
2020/08/07,5-10,5,255,12/05/2020 02:15:01 PM
2020/08/08,5-10,3,258,12/05/2020 02:15:01 PM
2020/08/09,5-10,4,262,12/05/2020 02:15:01 PM
2020/08/10,5-10,5,267,12/05/2020 02:15:01 PM
2020/08/11,5-10,7,274,12/05/2020 02:15:01 PM
2020/08/12,5-10,5,279,12/05/2020 02:15:01 PM
2020/08/13,5-10,6,285,12/05/2020 02:15:01 PM
2020/08/14,5-10,7,292,12/05/2020 02:15:01 PM
2020/08/15,5-10,4,296,12/05/2020 02:15:01 PM
2020/08/16,5-10,1,297,12/05/2020 02:15:01 PM
2020/08/17,5-10,4,301,12/05/2020 02:15:01 PM
2020/08/18,5-10,3,304,12/05/2020 02:15:01 PM
2020/08/19,5-10,11,315,12/05/2020 02:15:01 PM
2020/08/20,5-10,1,316,12/05/2020 02:15:01 PM
2020/08/21,5-10,4,320,12/05/2020 02:15:01 PM
2020/08/22,5-10,3,323,12/05/2020 02:15:01 PM
2020/08/23,5-10,6,329,12/05/2020 02:15:01 PM
2020/08/24,5-10,4,333,12/05/2020 02:15:01 PM
2020/08/25,5-10,3,336,12/05/2020 02:15:01 PM
2020/08/26,5-10,5,341,12/05/2020 02:15:01 PM
2020/08/27,5-10,5,346,12/05/2020 02:15:01 PM
2020/08/28,5-10,4,350,12/05/2020 02:15:01 PM
2020/08/29,5-10,3,353,12/05/2020 02:15:01 PM
2020/08/30,5-10,1,354,12/05/2020 02:15:01 PM
2020/08/31,5-10,1,355,12/05/2020 02:15:01 PM
2020/09/01,5-10,3,358,12/05/2020 02:15:01 PM
2020/09/02,5-10,2,360,12/05/2020 02:15:01 PM
2020/09/03,5-10,1,361,12/05/2020 02:15:01 PM
2020/09/04,5-10,6,367,12/05/2020 02:15:01 PM
2020/09/05,5-10,0,367,12/05/2020 02:15:01 PM
2020/09/06,5-10,0,367,12/05/2020 02:15:01 PM
2020/09/07,5-10,0,367,12/05/2020 02:15:01 PM
2020/09/08,5-10,3,370,12/05/2020 02:15:01 PM
2020/09/09,5-10,1,371,12/05/2020 02:15:01 PM
2020/09/10,5-10,1,372,12/05/2020 02:15:01 PM
2020/09/11,5-10,3,375,12/05/2020 02:15:01 PM
2020/09/12,5-10,5,380,12/05/2020 02:15:01 PM
2020/09/13,5-10,0,380,12/05/2020 02:15:01 PM
2020/09/14,5-10,5,385,12/05/2020 02:15:01 PM
2020/09/15,5-10,2,387,12/05/2020 02:15:01 PM
2020/09/16,5-10,5,392,12/05/2020 02:15:01 PM
2020/09/17,5-10,1,393,12/05/2020 02:15:01 PM
2020/09/18,5-10,4,397,12/05/2020 02:15:01 PM
2020/09/19,5-10,2,399,12/05/2020 02:15:01 PM
2020/09/20,5-10,0,399,12/05/2020 02:15:01 PM
2020/09/21,5-10,1,400,12/05/2020 02:15:01 PM
2020/09/22,5-10,0,400,12/05/2020 02:15:01 PM
2020/09/23,5-10,2,402,12/05/2020 02:15:01 PM
2020/09/24,5-10,7,409,12/05/2020 02:15:01 PM
2020/09/25,5-10,1,410,12/05/2020 02:15:01 PM
2020/09/26,5-10,1,411,12/05/2020 02:15:01 PM
2020/09/27,5-10,1,412,12/05/2020 02:15:01 PM
2020/09/28,5-10,4,416,12/05/2020 02:15:01 PM
2020/09/29,5-10,0,416,12/05/2020 02:15:01 PM
2020/09/30,5-10,4,420,12/05/2020 02:15:01 PM
2020/10/01,5-10,2,422,12/05/2020 02:15:01 PM
2020/10/02,5-10,0,422,12/05/2020 02:15:01 PM
2020/10/03,5-10,0,422,12/05/2020 02:15:01 PM
2020/10/04,5-10,0,422,12/05/2020 02:15:01 PM
2020/10/05,5-10,2,424,12/05/2020 02:15:01 PM
2020/10/06,5-10,2,426,12/05/2020 02:15:01 PM
2020/10/07,5-10,3,429,12/05/2020 02:15:01 PM
2020/10/08,5-10,1,430,12/05/2020 02:15:01 PM
2020/10/09,5-10,0,430,12/05/2020 02:15:01 PM
2020/10/10,5-10,0,430,12/05/2020 02:15:01 PM
2020/10/11,5-10,0,430,12/05/2020 02:15:01 PM
2020/10/12,5-10,2,432,12/05/2020 02:15:01 PM
2020/10/13,5-10,5,437,12/05/2020 02:15:01 PM
2020/10/14,5-10,1,438,12/05/2020 02:15:01 PM
2020/10/15,5-10,1,439,12/05/2020 02:15:01 PM
2020/10/16,5-10,0,439,12/05/2020 02:15:01 PM
2020/10/17,5-10,0,439,12/05/2020 02:15:01 PM
2020/10/18,5-10,0,439,12/05/2020 02:15:01 PM
2020/10/19,5-10,0,439,12/05/2020 02:15:01 PM
2020/10/20,5-10,1,440,12/05/2020 02:15:01 PM
2020/10/21,5-10,1,441,12/05/2020 02:15:01 PM
2020/10/22,5-10,2,443,12/05/2020 02:15:01 PM
2020/10/23,5-10,1,444,12/05/2020 02:15:01 PM
2020/10/24,5-10,1,445,12/05/2020 02:15:01 PM
2020/10/25,5-10,0,445,12/05/2020 02:15:01 PM
2020/10/26,5-10,1,446,12/05/2020 02:15:01 PM
2020/10/27,5-10,1,447,12/05/2020 02:15:01 PM
2020/10/28,5-10,4,451,12/05/2020 02:15:01 PM
2020/10/29,5-10,0,451,12/05/2020 02:15:01 PM
2020/10/30,5-10,1,452,12/05/2020 02:15:01 PM
2020/10/31,5-10,1,453,12/05/2020 02:15:01 PM
2020/11/01,5-10,1,454,12/05/2020 02:15:01 PM
2020/11/02,5-10,3,457,12/05/2020 02:15:01 PM
2020/11/03,5-10,4,461,12/05/2020 02:15:01 PM
2020/11/04,5-10,2,463,12/05/2020 02:15:01 PM
2020/11/05,5-10,1,464,12/05/2020 02:15:01 PM
2020/11/06,5-10,3,467,12/05/2020 02:15:01 PM
2020/11/07,5-10,1,468,12/05/2020 02:15:01 PM
2020/11/08,5-10,0,468,12/05/2020 02:15:01 PM
2020/11/09,5-10,3,471,12/05/2020 02:15:01 PM
2020/11/10,5-10,3,474,12/05/2020 02:15:01 PM
2020/11/11,5-10,4,478,12/05/2020 02:15:01 PM
2020/11/12,5-10,0,478,12/05/2020 02:15:01 PM
2020/11/13,5-10,6,484,12/05/2020 02:15:01 PM
2020/11/14,5-10,2,486,12/05/2020 02:15:01 PM
2020/11/15,5-10,4,490,12/05/2020 02:15:01 PM
2020/11/16,5-10,10,500,12/05/2020 02:15:01 PM
2020/11/17,5-10,4,504,12/05/2020 02:15:01 PM
2020/11/18,5-10,3,507,12/05/2020 02:15:01 PM
2020/11/19,5-10,5,512,12/05/2020 02:15:01 PM
2020/11/20,5-10,13,525,12/05/2020 02:15:01 PM
2020/11/21,5-10,0,525,12/05/2020 02:15:01 PM
2020/11/22,5-10,0,525,12/05/2020 02:15:01 PM
2020/11/23,5-10,2,527,12/05/2020 02:15:01 PM
2020/11/24,5-10,4,531,12/05/2020 02:15:01 PM
2020/11/25,5-10,7,538,12/05/2020 02:15:01 PM
2020/11/26,5-10,0,538,12/05/2020 02:15:01 PM
2020/11/27,5-10,4,542,12/05/2020 02:15:01 PM
2020/11/28,5-10,7,549,12/05/2020 02:15:01 PM
2020/11/29,5-10,6,555,12/05/2020 02:15:01 PM
2020/11/30,5-10,8,563,12/05/2020 02:15:01 PM
2020/12/01,5-10,12,575,12/05/2020 02:15:01 PM
2020/12/02,5-10,6,581,12/05/2020 02:15:01 PM
2020/12/03,5-10,4,585,12/05/2020 02:15:01 PM
2020/12/04,5-10,0,585,12/05/2020 02:15:01 PM
2020/04/07,0-4,2,6,12/05/2020 02:15:01 PM
2020/04/08,0-4,0,6,12/05/2020 02:15:01 PM
2020/04/09,0-4,0,6,12/05/2020 02:15:01 PM
2020/04/10,0-4,0,6,12/05/2020 02:15:01 PM
2020/04/11,0-4,0,6,12/05/2020 02:15:01 PM
2020/04/12,0-4,0,6,12/05/2020 02:15:01 PM
2020/04/13,0-4,1,7,12/05/2020 02:15:01 PM
2020/04/14,0-4,0,7,12/05/2020 02:15:01 PM
2020/04/15,0-4,0,7,12/05/2020 02:15:01 PM
2020/04/16,0-4,0,7,12/05/2020 02:15:01 PM
2020/04/17,0-4,0,7,12/05/2020 02:15:01 PM
2020/04/18,0-4,0,7,12/05/2020 02:15:01 PM
2020/04/19,0-4,0,7,12/05/2020 02:15:01 PM
2020/04/20,0-4,0,7,12/05/2020 02:15:01 PM
2020/04/21,0-4,0,7,12/05/2020 02:15:01 PM
2020/04/22,0-4,1,8,12/05/2020 02:15:01 PM
2020/04/23,0-4,1,9,12/05/2020 02:15:01 PM
2020/04/24,0-4,0,9,12/05/2020 02:15:01 PM
2020/04/25,0-4,1,10,12/05/2020 02:15:01 PM
2020/04/26,0-4,1,11,12/05/2020 02:15:01 PM
2020/04/27,0-4,0,11,12/05/2020 02:15:01 PM
2020/04/28,0-4,0,11,12/05/2020 02:15:01 PM
2020/04/29,0-4,0,11,12/05/2020 02:15:01 PM
2020/04/30,0-4,0,11,12/05/2020 02:15:01 PM
2020/05/01,0-4,0,11,12/05/2020 02:15:01 PM
2020/05/02,0-4,0,11,12/05/2020 02:15:01 PM
2020/05/03,0-4,1,12,12/05/2020 02:15:01 PM
2020/05/04,0-4,1,13,12/05/2020 02:15:01 PM
2020/05/05,0-4,0,13,12/05/2020 02:15:01 PM
2020/05/06,0-4,0,13,12/05/2020 02:15:01 PM
2020/05/07,0-4,1,14,12/05/2020 02:15:01 PM
2020/05/08,0-4,1,15,12/05/2020 02:15:01 PM
2020/05/09,0-4,0,15,12/05/2020 02:15:01 PM
2020/05/10,0-4,0,15,12/05/2020 02:15:01 PM
2020/05/11,0-4,0,15,12/05/2020 02:15:01 PM
2020/05/12,0-4,0,15,12/05/2020 02:15:01 PM
2020/05/13,0-4,0,15,12/05/2020 02:15:01 PM
2020/05/14,0-4,4,19,12/05/2020 02:15:01 PM
2020/05/15,0-4,0,19,12/05/2020 02:15:01 PM
2020/05/16,0-4,0,19,12/05/2020 02:15:01 PM
2020/05/17,0-4,1,20,12/05/2020 02:15:01 PM
2020/05/18,0-4,3,23,12/05/2020 02:15:01 PM
2020/05/19,0-4,1,24,12/05/2020 02:15:01 PM
2020/05/20,0-4,0,24,12/05/2020 02:15:01 PM
2020/05/21,0-4,0,24,12/05/2020 02:15:01 PM
2020/05/22,0-4,0,24,12/05/2020 02:15:01 PM
2020/05/23,0-4,1,25,12/05/2020 02:15:01 PM
2020/05/24,0-4,0,25,12/05/2020 02:15:01 PM
2020/05/25,0-4,0,25,12/05/2020 02:15:01 PM
2020/05/26,0-4,1,26,12/05/2020 02:15:01 PM
2020/05/27,0-4,2,28,12/05/2020 02:15:01 PM
2020/05/28,0-4,3,31,12/05/2020 02:15:01 PM
2020/05/29,0-4,1,32,12/05/2020 02:15:01 PM
2020/05/30,0-4,1,33,12/05/2020 02:15:01 PM
2020/05/31,0-4,0,33,12/05/2020 02:15:01 PM
2020/06/01,0-4,0,33,12/05/2020 02:15:01 PM
2020/06/02,0-4,2,35,12/05/2020 02:15:01 PM
2020/06/03,0-4,1,36,12/05/2020 02:15:01 PM
2020/06/04,0-4,0,36,12/05/2020 02:15:01 PM
2020/06/05,0-4,1,37,12/05/2020 02:15:01 PM
2020/06/06,0-4,1,38,12/05/2020 02:15:01 PM
2020/06/07,0-4,0,38,12/05/2020 02:15:01 PM
2020/06/08,0-4,2,40,12/05/2020 02:15:01 PM
2020/06/09,0-4,0,40,12/05/2020 02:15:01 PM
2020/06/10,0-4,0,40,12/05/2020 02:15:01 PM
2020/06/11,0-4,0,40,12/05/2020 02:15:01 PM
2020/06/12,0-4,0,40,12/05/2020 02:15:01 PM
2020/06/13,0-4,0,40,12/05/2020 02:15:01 PM
2020/06/14,0-4,0,40,12/05/2020 02:15:01 PM
2020/06/15,0-4,1,41,12/05/2020 02:15:01 PM
2020/06/16,0-4,4,45,12/05/2020 02:15:01 PM
2020/06/17,0-4,1,46,12/05/2020 02:15:01 PM
2020/06/18,0-4,1,47,12/05/2020 02:15:01 PM
2020/06/19,0-4,0,47,12/05/2020 02:15:01 PM
2020/06/20,0-4,2,49,12/05/2020 02:15:01 PM
2020/06/21,0-4,0,49,12/05/2020 02:15:01 PM
2020/06/22,0-4,4,53,12/05/2020 02:15:01 PM
2020/06/23,0-4,1,54,12/05/2020 02:15:01 PM
2020/06/24,0-4,2,56,12/05/2020 02:15:01 PM
2020/06/25,0-4,1,57,12/05/2020 02:15:01 PM
2020/06/26,0-4,2,59,12/05/2020 02:15:01 PM
2020/06/27,0-4,2,61,12/05/2020 02:15:01 PM
2020/06/28,0-4,2,63,12/05/2020 02:15:01 PM
2020/06/29,0-4,2,65,12/05/2020 02:15:01 PM
2020/06/30,0-4,5,70,12/05/2020 02:15:01 PM
2020/07/01,0-4,3,73,12/05/2020 02:15:01 PM
2020/07/02,0-4,2,75,12/05/2020 02:15:01 PM
2020/07/03,0-4,1,76,12/05/2020 02:15:01 PM
2020/07/04,0-4,0,76,12/05/2020 02:15:01 PM
2020/07/05,0-4,1,77,12/05/2020 02:15:01 PM
2020/07/06,0-4,1,78,12/05/2020 02:15:01 PM
2020/07/07,0-4,1,79,12/05/2020 02:15:01 PM
2020/07/08,0-4,2,81,12/05/2020 02:15:01 PM
2020/07/09,0-4,5,86,12/05/2020 02:15:01 PM
2020/07/10,0-4,4,90,12/05/2020 02:15:01 PM
2020/07/11,0-4,4,94,12/05/2020 02:15:01 PM
2020/07/12,0-4,0,94,12/05/2020 02:15:01 PM
2020/07/13,0-4,1,95,12/05/2020 02:15:01 PM
2020/07/14,0-4,9,104,12/05/2020 02:15:01 PM
2020/07/15,0-4,4,108,12/05/2020 02:15:01 PM
2020/07/16,0-4,3,111,12/05/2020 02:15:01 PM
2020/07/17,0-4,3,114,12/05/2020 02:15:01 PM
2020/07/18,0-4,3,117,12/05/2020 02:15:01 PM
2020/07/19,0-4,2,119,12/05/2020 02:15:01 PM
2020/07/20,0-4,4,123,12/05/2020 02:15:01 PM
2020/07/21,0-4,5,128,12/05/2020 02:15:01 PM
2020/07/22,0-4,3,131,12/05/2020 02:15:01 PM
2020/07/23,0-4,6,137,12/05/2020 02:15:01 PM
2020/07/24,0-4,2,139,12/05/2020 02:15:01 PM
2020/07/25,0-4,0,139,12/05/2020 02:15:01 PM
2020/07/26,0-4,1,140,12/05/2020 02:15:01 PM
2020/07/27,0-4,3,143,12/05/2020 02:15:01 PM
2020/07/28,0-4,1,144,12/05/2020 02:15:01 PM
2020/07/29,0-4,4,148,12/05/2020 02:15:01 PM
2020/07/30,0-4,3,151,12/05/2020 02:15:01 PM
2020/07/31,0-4,2,153,12/05/2020 02:15:01 PM
2020/08/01,0-4,1,154,12/05/2020 02:15:01 PM
2020/08/02,0-4,2,156,12/05/2020 02:15:01 PM
2020/08/03,0-4,1,157,12/05/2020 02:15:01 PM
2020/08/04,0-4,4,161,12/05/2020 02:15:01 PM
2020/08/05,0-4,1,162,12/05/2020 02:15:01 PM
2020/08/06,0-4,3,165,12/05/2020 02:15:01 PM
2020/08/07,0-4,6,171,12/05/2020 02:15:01 PM
2020/08/08,0-4,1,172,12/05/2020 02:15:01 PM
